geo_value,time_value,new_deaths
nv,2020-04-14,12
ny,2020-04-14,880
oh,2020-04-14,50
ok,2020-04-14,9
or,2020-04-14,2
pa,2020-04-14,102
pr,2020-04-14,0
ri,2020-04-14,14
sc,2020-04-14,15
sd,2020-04-14,0
tn,2020-04-14,15
tx,2020-04-14,37
ut,2020-04-14,5
va,2020-04-14,5
vt,2020-04-14,1
wa,2020-04-14,17
wi,2020-04-14,9
wv,2020-04-14,1
wy,2020-04-14,0
ak,2020-04-15,0
al,2020-04-15,4
ar,2020-04-15,1
az,2020-04-15,12
ca,2020-04-15,93
co,2020-04-15,27
ct,2020-04-15,197
dc,2020-04-15,5
de,2020-04-15,3
fl,2020-04-15,25
ga,2020-04-15,27
hi,2020-04-15,0
ia,2020-04-15,4
id,2020-04-15,6
il,2020-04-15,81
in,2020-04-15,49
ks,2020-04-15,-4
ky,2020-04-15,9
la,2020-04-15,90
ma,2020-04-15,264
md,2020-04-15,9
me,2020-04-15,4
mi,2020-04-15,154
mn,2020-04-15,8
mo,2020-04-15,17
ms,2020-04-15,11
mt,2020-04-15,0
nc,2020-04-15,18
nd,2020-04-15,1
ne,2020-04-15,0
nh,2020-04-15,7
nj,2020-04-15,410
nm,2020-04-15,5
nv,2020-04-15,5
ny,2020-04-15,786
oh,2020-04-15,38
ok,2020-04-15,15
or,2020-04-15,3
pa,2020-04-15,88
pr,2020-04-15,6
ri,2020-04-15,0
sc,2020-04-15,9
sd,2020-04-15,0
tn,2020-04-15,0
tx,2020-04-15,37
ut,2020-04-15,2
va,2020-04-15,41
vt,2020-04-15,0
wa,2020-04-15,22
wi,2020-04-15,10
wv,2020-04-15,1
wy,2020-04-15,0
ak,2020-04-16,0
al,2020-04-16,15
ar,2020-04-16,4
az,2020-04-16,9
ca,2020-04-16,96
co,2020-04-16,18
ct,2020-04-16,103
dc,2020-04-16,9
de,2020-04-16,9
fl,2020-04-16,72
ga,2020-04-16,35
hi,2020-04-16,0
ia,2020-04-16,7
id,2020-04-16,2
il,2020-04-16,123
in,2020-04-16,41
ks,2020-04-16,7
ky,2020-04-16,14
la,2020-04-16,53
ma,2020-04-16,0
md,2020-04-16,8
me,2020-04-16,3
mi,2020-04-16,80
mn,2020-04-16,0
mo,2020-04-16,14
ms,2020-04-16,7
mt,2020-04-16,0
nc,2020-04-16,20
nd,2020-04-16,0
ne,2020-04-16,1
nh,2020-04-16,0
nj,2020-04-16,422
nm,2020-04-16,0
nv,2020-04-16,6
ny,2020-04-16,743
oh,2020-04-16,45
ok,2020-04-16,8
or,2020-04-16,6
pa,2020-04-16,62
pr,2020-04-16,5
ri,2020-04-16,7
sc,2020-04-16,5
sd,2020-04-16,1
tn,2020-04-16,12
tx,2020-04-16,39
ut,2020-04-16,0
va,2020-04-16,13
vt,2020-04-16,4
wa,2020-04-16,27
wi,2020-04-16,11
wv,2020-04-16,2
wy,2020-04-16,1
ak,2020-04-17,0
al,2020-04-17,15
ar,2020-04-17,0
az,2020-04-17,19
ca,2020-04-17,81
co,2020-04-17,17
ct,2020-04-17,65
dc,2020-04-17,5
de,2020-04-17,6
fl,2020-04-17,57
ga,2020-04-17,63
hi,2020-04-17,0
ia,2020-04-17,4
id,2020-04-17,0
il,2020-04-17,60
in,2020-04-17,45
ks,2020-04-17,4
ky,2020-04-17,8
la,2020-04-17,57
ma,2020-04-17,137
md,2020-04-17,15
me,2020-04-17,2
mi,2020-04-17,236
mn,2020-04-17,24
mo,2020-04-17,13
ms,2020-04-17,11
mt,2020-04-17,1
nc,2020-04-17,27
nd,2020-04-17,0
ne,2020-04-17,3
nh,2020-04-17,5
nj,2020-04-17,371
nm,2020-04-17,8
nv,2020-04-17,5
ny,2020-04-17,477
oh,2020-04-17,11
ok,2020-04-17,5
or,2020-04-17,6
pa,2020-04-17,80
pr,2020-04-17,2
ri,2020-04-17,31
sc,2020-04-17,5
sd,2020-04-17,0
tn,2020-04-17,5
tx,2020-04-17,39
ut,2020-04-17,3
va,2020-04-17,23
vt,2020-04-17,2
wa,2020-04-17,24
wi,2020-04-17,8
wv,2020-04-17,4
wy,2020-04-17,0
ak,2020-04-18,0
al,2020-04-18,5
ar,2020-04-18,1
az,2020-04-18,-3
ca,2020-04-18,103
co,2020-04-18,22
ct,2020-04-18,50
dc,2020-04-18,5
de,2020-04-18,6
fl,2020-04-18,23
ga,2020-04-18,23
hi,2020-04-18,0
ia,2020-04-18,10
id,2020-04-18,2
il,2020-04-18,127
in,2020-04-18,23
ks,2020-04-18,2
ky,2020-04-18,7
la,2020-04-18,54
ma,2020-04-18,159
md,2020-04-18,87
me,2020-04-18,3
mi,2020-04-18,83
mn,2020-04-18,10
mo,2020-04-18,7
ms,2020-04-18,12
mt,2020-04-18,2
nc,2020-04-18,10
nd,2020-04-18,0
ne,2020-04-18,0
nh,2020-04-18,1
nj,2020-04-18,288
nm,2020-04-18,9
nv,2020-04-18,9
ny,2020-04-18,561
oh,2020-04-18,33
ok,2020-04-18,0
or,2020-04-18,2
pa,2020-04-18,121
pr,2020-04-18,2
ri,2020-04-18,19
sc,2020-04-18,3
sd,2020-04-18,0
tn,2020-04-18,1
tx,2020-04-18,26
ut,2020-04-18,2
va,2020-04-18,27
vt,2020-04-18,3
wa,2020-04-18,10
wi,2020-04-18,16
wv,2020-04-18,0
wy,2020-04-18,0
ak,2020-04-19,0
al,2020-04-19,4
ar,2020-04-19,1
az,2020-04-19,4
ca,2020-04-19,37
co,2020-04-19,9
ct,2020-04-19,41
dc,2020-04-19,5
de,2020-04-19,0
fl,2020-04-19,26
ga,2020-04-19,14
hi,2020-04-19,1
ia,2020-04-19,1
id,2020-04-19,1
il,2020-04-19,31
in,2020-04-19,17
ks,2020-04-19,7
ky,2020-04-19,2
la,2020-04-19,29
ma,2020-04-19,302
md,2020-04-19,40
me,2020-04-19,2
mi,2020-04-19,91
mn,2020-04-19,13
mo,2020-04-19,6
ms,2020-04-19,7
mt,2020-04-19,0
nc,2020-04-19,13
nd,2020-04-19,0
ne,2020-04-19,4
nh,2020-04-19,0
nj,2020-04-19,336
nm,2020-04-19,2
nv,2020-04-19,7
ny,2020-04-19,524
oh,2020-04-19,20
ok,2020-04-19,4
or,2020-04-19,2
pa,2020-04-19,234
pr,2020-04-19,2
ri,2020-04-19,13
sc,2020-04-19,1
sd,2020-04-19,0
tn,2020-04-19,6
tx,2020-04-19,17
ut,2020-04-19,2
va,2020-04-19,19
vt,2020-04-19,0
wa,2020-04-19,23
wi,2020-04-19,9
wv,2020-04-19,2
wy,2020-04-19,0
ak,2020-04-20,0
al,2020-04-20,6
ar,2020-04-20,2
az,2020-04-20,7
ca,2020-04-20,48
co,2020-04-20,27
ct,2020-04-20,204
dc,2020-04-20,9
de,2020-04-20,5
fl,2020-04-20,48
ga,2020-04-20,88
hi,2020-04-20,0
ia,2020-04-20,4
id,2020-04-20,1
il,2020-04-20,59
in,2020-04-20,15
ks,2020-04-20,9
ky,2020-04-20,8
la,2020-04-20,32
ma,2020-04-20,0
md,2020-04-20,121
me,2020-04-20,1
mi,2020-04-20,84
mn,2020-04-20,9
mo,2020-04-20,21
ms,2020-04-20,10
mt,2020-04-20,0
nc,2020-04-20,18
nd,2020-04-20,0
ne,2020-04-20,5
nh,2020-04-20,4
nj,2020-04-20,173
nm,2020-04-20,3
nv,2020-04-20,1
ny,2020-04-20,971
oh,2020-04-20,38
ok,2020-04-20,3
or,2020-04-20,1
pa,2020-04-20,72
pr,2020-04-20,1
ri,2020-04-20,5
sc,2020-04-20,3
sd,2020-04-20,0
tn,2020-04-20,4
tx,2020-04-20,17
ut,2020-04-20,1
va,2020-04-20,23
vt,2020-04-20,0
wa,2020-04-20,7
wi,2020-04-20,4
wv,2020-04-20,6
wy,2020-04-20,0
ak,2020-04-21,0
al,2020-04-21,20
ar,2020-04-21,1
az,2020-04-21,17
ca,2020-04-21,57
co,2020-04-21,36
ct,2020-04-21,92
dc,2020-04-21,7
de,2020-04-21,10
fl,2020-04-21,45
ga,2020-04-21,23
hi,2020-04-21,0
ia,2020-04-21,4
id,2020-04-21,3
il,2020-04-21,119
in,2020-04-21,58
ks,2020-04-21,7
ky,2020-04-21,17
la,2020-04-21,77
ma,2020-04-21,255
md,2020-04-21,70
me,2020-04-21,1
mi,2020-04-21,108
mn,2020-04-21,17
mo,2020-04-21,18
ms,2020-04-21,14
mt,2020-04-21,2
nc,2020-04-21,27
nd,2020-04-21,4
ne,2020-04-21,0
nh,2020-04-21,0
nj,2020-04-21,296
nm,2020-04-21,0
nv,2020-04-21,4
ny,2020-04-21,671
oh,2020-04-21,48
ok,2020-04-21,21
or,2020-04-21,3
pa,2020-04-21,266
pr,2020-04-21,1
ri,2020-04-21,16
sc,2020-04-21,1
sd,2020-04-21,1
tn,2020-04-21,5
tx,2020-04-21,39
ut,2020-04-21,4
va,2020-04-21,24
vt,2020-04-21,2
wa,2020-04-21,21
wi,2020-04-21,7
wv,2020-04-21,2
wy,2020-04-21,0
ak,2020-04-22,0
al,2020-04-22,13
ar,2020-04-22,0
az,2020-04-22,23
ca,2020-04-22,139
co,2020-04-22,23
ct,2020-04-22,121
dc,2020-04-22,15
de,2020-04-22,7
fl,2020-04-22,26
ga,2020-04-22,50
hi,2020-04-22,2
ia,2020-04-22,7
id,2020-04-22,3
il,2020-04-22,97
in,2020-04-22,31
ks,2020-04-22,3
ky,2020-04-22,14
la,2020-04-22,68
ma,2020-04-22,221
md,2020-04-22,46
me,2020-04-22,3
mi,2020-04-22,236
mn,2020-04-22,19
mo,2020-04-22,20
ms,2020-04-22,10
mt,2020-04-22,2
nc,2020-04-22,20
nd,2020-04-22,1
ne,2020-04-22,5
nh,2020-04-22,6
nj,2020-04-22,433
nm,2020-04-22,13
nv,2020-04-22,9
ny,2020-04-22,518
oh,2020-04-22,53
ok,2020-04-22,6
or,2020-04-22,0
pa,2020-04-22,59
pr,2020-04-22,-1
ri,2020-04-22,10
sc,2020-04-22,16
sd,2020-04-22,1
tn,2020-04-22,0
tx,2020-04-22,25
ut,2020-04-22,0
va,2020-04-22,25
vt,2020-04-22,0
wa,2020-04-22,22
wi,2020-04-22,8
wv,2020-04-22,1
wy,2020-04-22,4
ak,2020-04-23,0
al,2020-04-23,6
ar,2020-04-23,3
az,2020-04-23,18
ca,2020-04-23,112
co,2020-04-23,46
ct,2020-04-23,95
dc,2020-04-23,12
de,2020-04-23,3
fl,2020-04-23,94
ga,2020-04-23,33
hi,2020-04-23,0
ia,2020-04-23,6
id,2020-04-23,3
il,2020-04-23,123
in,2020-04-23,40
ks,2020-04-23,1
ky,2020-04-23,6
la,2020-04-23,126
ma,2020-04-23,178
md,2020-04-23,50
me,2020-04-23,5
mi,2020-04-23,167
mn,2020-04-23,21
mo,2020-04-23,16
ms,2020-04-23,8
mt,2020-04-23,0
nc,2020-04-23,16
nd,2020-04-23,1
ne,2020-04-23,9
nh,2020-04-23,3
nj,2020-04-23,306
nm,2020-04-23,7
nv,2020-04-23,23
ny,2020-04-23,657
oh,2020-04-23,46
ok,2020-04-23,9
or,2020-04-23,5
pa,2020-04-23,51
pr,2020-04-23,6
ri,2020-04-23,11
sc,2020-04-23,10
sd,2020-04-23,0
tn,2020-04-23,14
tx,2020-04-23,49
ut,2020-04-23,3
va,2020-04-23,24
vt,2020-04-23,3
wa,2020-04-23,25
wi,2020-04-23,5
wv,2020-04-23,4
wy,2020-04-23,1
ak,2020-04-24,0
al,2020-04-24,7
ar,2020-04-24,2
az,2020-04-24,17
ca,2020-04-24,88
co,2020-04-24,122
ct,2020-04-24,128
dc,2020-04-24,14
de,2020-04-24,8
fl,2020-04-24,59
ga,2020-04-24,18
hi,2020-04-24,1
ia,2020-04-24,11
id,2020-04-24,0
il,2020-04-24,107
in,2020-04-24,35
ks,2020-04-24,5
ky,2020-04-24,9
la,2020-04-24,61
ma,2020-04-24,196
md,2020-04-24,50
me,2020-04-24,3
mi,2020-04-24,110
mn,2020-04-24,21
mo,2020-04-24,26
ms,2020-04-24,8
mt,2020-04-24,0
nc,2020-04-24,13
nd,2020-04-24,0
ne,2020-04-24,3
nh,2020-04-24,2
nj,2020-04-24,290
nm,2020-04-24,6
nv,2020-04-24,2
ny,2020-04-24,553
oh,2020-04-24,34
ok,2020-04-24,9
or,2020-04-24,3
pa,2020-04-24,23
pr,2020-04-24,8
ri,2020-04-24,13
sc,2020-04-24,7
sd,2020-04-24,1
tn,2020-04-24,-2
tx,2020-04-24,25
ut,2020-04-24,4
va,2020-04-24,38
vt,2020-04-24,1
wa,2020-04-24,11
wi,2020-04-24,9
wv,2020-04-24,1
wy,2020-04-24,0
ak,2020-04-25,0
al,2020-04-25,0
ar,2020-04-25,1
az,2020-04-25,7
ca,2020-04-25,68
co,2020-04-25,10
ct,2020-04-25,98
dc,2020-04-25,12
de,2020-04-25,12
fl,2020-04-25,9
ga,2020-04-25,8
hi,2020-04-25,0
ia,2020-04-25,5
id,2020-04-25,2
il,2020-04-25,80
in,2020-04-25,45
ks,2020-04-25,2
ky,2020-04-25,5
la,2020-04-25,47
ma,2020-04-25,174
md,2020-04-25,77
me,2020-04-25,0
mi,2020-04-25,69
mn,2020-04-25,23
mo,2020-04-25,14
ms,2020-04-25,12
mt,2020-04-25,0
nc,2020-04-25,11
nd,2020-04-25,1
ne,2020-04-25,0
nh,2020-04-25,0
nj,2020-04-25,271
nm,2020-04-25,9
nv,2020-04-25,8
ny,2020-04-25,436
oh,2020-04-25,21
ok,2020-04-25,6
or,2020-04-25,1
pa,2020-04-25,46
pr,2020-04-25,6
ri,2020-04-25,13
sc,2020-04-25,9
sd,2020-04-25,0
tn,2020-04-25,8
tx,2020-04-25,21
ut,2020-04-25,2
va,2020-04-25,26
vt,2020-04-25,2
wa,2020-04-25,15
wi,2020-04-25,8
wv,2020-04-25,0
wy,2020-04-25,0
ak,2020-04-26,0
al,2020-04-26,10
ar,2020-04-26,3
az,2020-04-26,2
ca,2020-04-26,36
co,2020-04-26,4
ct,2020-04-26,59
dc,2020-04-26,13
de,2020-04-26,8
fl,2020-04-26,20
ga,2020-04-26,9
hi,2020-04-26,1
ia,2020-04-26,6
id,2020-04-26,0
il,2020-04-26,58
in,2020-04-26,27
ks,2020-04-26,1
ky,2020-04-26,3
la,2020-04-26,22
ma,2020-04-26,169
md,2020-04-26,35
me,2020-04-26,3
mi,2020-04-26,164
mn,2020-04-26,28
mo,2020-04-26,17
ms,2020-04-26,6
mt,2020-04-26,0
nc,2020-04-26,19
nd,2020-04-26,1
ne,2020-04-26,6
nh,2020-04-26,7
nj,2020-04-26,56
nm,2020-04-26,6
nv,2020-04-26,1
ny,2020-04-26,405
oh,2020-04-26,17
ok,2020-04-26,1
or,2020-04-26,5
pa,2020-04-26,23
pr,2020-04-26,1
ri,2020-04-26,11
sc,2020-04-26,8
sd,2020-04-26,1
tn,2020-04-26,4
tx,2020-04-26,18
ut,2020-04-26,0
va,2020-04-26,12
vt,2020-04-26,0
wa,2020-04-26,12
wi,2020-04-26,11
wv,2020-04-26,2
wy,2020-04-26,0
ak,2020-04-27,0
al,2020-04-27,9
ar,2020-04-27,0
az,2020-04-27,0
ca,2020-04-27,54
co,2020-04-27,18
ct,2020-04-27,88
dc,2020-04-27,7
de,2020-04-27,5
fl,2020-04-27,13
ga,2020-04-27,79
hi,2020-04-27,2
ia,2020-04-27,9
id,2020-04-27,0
il,2020-04-27,50
in,2020-04-27,31
ks,2020-04-27,5
ky,2020-04-27,5
la,2020-04-27,11
ma,2020-04-27,104
md,2020-04-27,35
me,2020-04-27,1
mi,2020-04-27,88
mn,2020-04-27,14
mo,2020-04-27,21
ms,2020-04-27,2
mt,2020-04-27,0
nc,2020-04-27,16
nd,2020-04-27,2
ne,2020-04-27,0
nh,2020-04-27,0
nj,2020-04-27,143
nm,2020-04-27,0
nv,2020-04-27,0
ny,2020-04-27,481
oh,2020-04-27,25
ok,2020-04-27,2
or,2020-04-27,0
pa,2020-04-27,70
pr,2020-04-27,0
ri,2020-04-27,7
sc,2020-04-27,3
sd,2020-04-27,0
tn,2020-04-27,3
tx,2020-04-27,20
ut,2020-04-27,0
va,2020-04-27,11
vt,2020-04-27,1
wa,2020-04-27,15
wi,2020-04-27,10
wv,2020-04-27,0
wy,2020-04-27,0
ak,2020-04-28,0
al,2020-04-28,14
ar,2020-04-28,6
az,2020-04-28,0
ca,2020-04-28,85
co,2020-04-28,30
ct,2020-04-28,75
dc,2020-04-28,5
de,2020-04-28,12
fl,2020-04-28,83
ga,2020-04-28,41
hi,2020-04-28,0
ia,2020-04-28,9
id,2020-04-28,4
il,2020-04-28,142
in,2020-04-28,57
ks,2020-04-28,1
ky,2020-04-28,12
la,2020-04-28,61
ma,2020-04-28,150
md,2020-04-28,71
me,2020-04-28,0
mi,2020-04-28,167
mn,2020-04-28,15
mo,2020-04-28,14
ms,2020-04-28,10
mt,2020-04-28,1
nc,2020-04-28,23
nd,2020-04-28,0
ne,2020-04-28,0
nh,2020-04-28,0
nj,2020-04-28,431
nm,2020-04-28,6
nv,2020-04-28,13
ny,2020-04-28,335
oh,2020-04-28,46
ok,2020-04-28,10
or,2020-04-28,7
pa,2020-04-28,160
pr,2020-04-28,2
ri,2020-04-28,6
sc,2020-04-28,15
sd,2020-04-28,0
tn,2020-04-28,4
tx,2020-04-28,41
ut,2020-04-28,0
va,2020-04-28,32
vt,2020-04-28,0
wa,2020-04-28,22
wi,2020-04-28,18
wv,2020-04-28,4
wy,2020-04-28,0
ak,2020-04-29,0
al,2020-04-29,14
ar,2020-04-29,0
az,2020-04-29,33
ca,2020-04-29,82
co,2020-04-29,30
ct,2020-04-29,82
dc,2020-04-29,15
de,2020-04-29,7
fl,2020-04-29,47
ga,2020-04-29,65
hi,2020-04-29,0
ia,2020-04-29,12
id,2020-04-29,0
il,2020-04-29,90
in,2020-04-29,63
ks,2020-04-29,7
ky,2020-04-29,9
la,2020-04-29,44
ma,2020-04-29,252
md,2020-04-29,62
me,2020-04-29,1
mi,2020-04-29,100
mn,2020-04-29,18
mo,2020-04-29,15
ms,2020-04-29,11
mt,2020-04-29,1
nc,2020-04-29,19
nd,2020-04-29,0
ne,2020-04-29,0
nh,2020-04-29,0
nj,2020-04-29,350
nm,2020-04-29,7
nv,2020-04-29,11
ny,2020-04-29,446
oh,2020-04-29,138
ok,2020-04-29,7
or,2020-04-29,2
pa,2020-04-29,327
pr,2020-04-29,0
ri,2020-04-29,12
sc,2020-04-29,39
sd,2020-04-29,2
tn,2020-04-29,7
tx,2020-04-29,34
ut,2020-04-29,4
va,2020-04-29,30
vt,2020-04-29,0
wa,2020-04-29,15
wi,2020-04-29,14
wv,2020-04-29,0
wy,2020-04-29,0
ak,2020-04-30,0
al,2020-04-30,16
ar,2020-04-30,4
az,2020-04-30,12
ca,2020-04-30,85
co,2020-04-30,11
ct,2020-04-30,88
dc,2020-04-30,19
de,2020-04-30,8
fl,2020-04-30,50
ga,2020-04-30,31
hi,2020-04-30,0
ia,2020-04-30,14
id,2020-04-30,0
il,2020-04-30,140
in,2020-04-30,150
ks,2020-04-30,0
ky,2020-04-30,6
la,2020-04-30,60
ma,2020-04-30,157
md,2020-04-30,62
me,2020-04-30,1
mi,2020-04-30,120
mn,2020-04-30,24
mo,2020-04-30,19
ms,2020-04-30,11
mt,2020-04-30,0
nc,2020-04-30,24
nd,2020-04-30,0
ne,2020-04-30,14
nh,2020-04-30,12
nj,2020-04-30,483
nm,2020-04-30,11
nv,2020-04-30,13
ny,2020-04-30,370
oh,2020-04-30,39
ok,2020-04-30,8
or,2020-04-30,2
pa,2020-04-30,102
pr,2020-04-30,6
ri,2020-04-30,113
sc,2020-04-30,13
sd,2020-04-30,4
tn,2020-04-30,4
tx,2020-04-30,54
ut,2020-04-30,1
va,2020-04-30,30
vt,2020-04-30,2
wa,2020-04-30,13
wi,2020-04-30,5
wv,2020-04-30,3
wy,2020-04-30,0
ak,2020-05-01,0
al,2020-05-01,17
ar,2020-05-01,3
az,2020-05-01,10
ca,2020-05-01,95
co,2020-05-01,44
ct,2020-05-01,82
dc,2020-05-01,7
de,2020-05-01,7
fl,2020-05-01,46
ga,2020-05-01,37
hi,2020-05-01,0
ia,2020-05-01,8
id,2020-05-01,3
il,2020-05-01,102
in,2020-05-01,61
ks,2020-05-01,6
ky,2020-05-01,6
la,2020-05-01,65
ma,2020-05-01,154
md,2020-05-01,-60
me,2020-05-01,2
mi,2020-05-01,78
mn,2020-05-01,27
mo,2020-05-01,14
ms,2020-05-01,20
mt,2020-05-01,0
nc,2020-05-01,13
nd,2020-05-01,4
ne,2020-05-01,3
nh,2020-05-01,9
nj,2020-05-01,335
nm,2020-05-01,8
nv,2020-05-01,3
ny,2020-05-01,369
oh,2020-05-01,27
ok,2020-05-01,8
or,2020-05-01,1
pa,2020-05-01,160
pr,2020-05-01,2
ri,2020-05-01,0
sc,2020-05-01,12
sd,2020-05-01,4
tn,2020-05-01,5
tx,2020-05-01,25
ut,2020-05-01,0
va,2020-05-01,29
vt,2020-05-01,1
wa,2020-05-01,10
wi,2020-05-01,10
wv,2020-05-01,5
wy,2020-05-01,0
ak,2020-05-02,0
al,2020-05-02,-1
ar,2020-05-02,8
az,2020-05-02,0
ca,2020-05-02,54
co,2020-05-02,11
ct,2020-05-02,97
dc,2020-05-02,9
de,2020-05-02,9
fl,2020-05-02,50
ga,2020-05-02,8
hi,2020-05-02,0
ia,2020-05-02,5
id,2020-05-02,1
il,2020-05-02,102
in,2020-05-02,54
ks,2020-05-02,2
ky,2020-05-02,2
la,2020-05-02,23
ma,2020-05-02,130
md,2020-05-02,171
me,2020-05-02,1
mi,2020-05-02,155
mn,2020-05-02,24
mo,2020-05-02,15
ms,2020-05-02,10
mt,2020-05-02,0
nc,2020-05-02,12
nd,2020-05-02,1
ne,2020-05-02,0
nh,2020-05-02,3
nj,2020-05-02,230
nm,2020-05-02,7
nv,2020-05-02,9
ny,2020-05-02,290
oh,2020-05-02,19
ok,2020-05-02,8
or,2020-05-02,5
pa,2020-05-02,60
pr,2020-05-02,1
ri,2020-05-02,12
sc,2020-05-02,11
sd,2020-05-02,0
tn,2020-05-02,5
tx,2020-05-02,19
ut,2020-05-02,3
va,2020-05-02,36
vt,2020-05-02,1
wa,2020-05-02,6
wi,2020-05-02,7
wv,2020-05-02,2
wy,2020-05-02,0
ak,2020-05-03,0
al,2020-05-03,2
ar,2020-05-03,4
az,2020-05-03,32
ca,2020-05-03,36
co,2020-05-03,10
ct,2020-05-03,0
dc,2020-05-03,11
de,2020-05-03,9
fl,2020-05-03,15
ga,2020-05-03,7
hi,2020-05-03,1
ia,2020-05-03,9
id,2020-05-03,0
il,2020-05-03,59
in,2020-05-03,17
ks,2020-05-03,2
ky,2020-05-03,5
la,2020-05-03,19
ma,2020-05-03,158
md,2020-05-03,30
me,2020-05-03,1
mi,2020-05-03,34
mn,2020-05-03,24
mo,2020-05-03,12
ms,2020-05-03,12
mt,2020-05-03,0
nc,2020-05-03,3
nd,2020-05-03,1
ne,2020-05-03,5
nh,2020-05-03,2
nj,2020-05-03,154
nm,2020-05-03,13
nv,2020-05-03,3
ny,2020-05-03,283
oh,2020-05-03,17
ok,2020-05-03,0
or,2020-05-03,0
pa,2020-05-03,25
pr,2020-05-03,2
ri,2020-05-03,0
sc,2020-05-03,8
sd,2020-05-03,0
tn,2020-05-03,1
tx,2020-05-03,16
ut,2020-05-03,1
va,2020-05-03,43
vt,2020-05-03,2
wa,2020-05-03,4
wi,2020-05-03,11
wv,2020-05-03,0
wy,2020-05-03,0
ak,2020-05-04,0
al,2020-05-04,8
ar,2020-05-04,4
az,2020-05-04,0
ca,2020-05-04,62
co,2020-05-04,9
ct,2020-05-04,120
dc,2020-05-04,7
de,2020-05-04,5
fl,2020-05-04,20
ga,2020-05-04,62
hi,2020-05-04,0
ia,2020-05-04,4
id,2020-05-04,0
il,2020-05-04,41
in,2020-05-04,18
ks,2020-05-04,12
ky,2020-05-04,8
la,2020-05-04,52
ma,2020-05-04,86
md,2020-05-04,36
me,2020-05-04,0
mi,2020-05-04,84
mn,2020-05-04,9
mo,2020-05-04,11
ms,2020-05-04,7
mt,2020-05-04,0
nc,2020-05-04,8
nd,2020-05-04,0
ne,2020-05-04,0
nh,2020-05-04,0
nj,2020-05-04,63
nm,2020-05-04,5
nv,2020-05-04,7
ny,2020-05-04,353
oh,2020-05-04,18
ok,2020-05-04,0
or,2020-05-04,0
pa,2020-05-04,118
pr,2020-05-04,0
ri,2020-05-04,0
sc,2020-05-04,8
sd,2020-05-04,0
tn,2020-05-04,9
tx,2020-05-04,24
ut,2020-05-04,0
va,2020-05-04,24
vt,2020-05-04,-1
wa,2020-05-04,7
wi,2020-05-04,7
wv,2020-05-04,0
wy,2020-05-04,0
ak,2020-05-05,0
al,2020-05-05,17
ar,2020-05-05,3
az,2020-05-05,33
ca,2020-05-05,103
co,2020-05-05,52
ct,2020-05-05,77
dc,2020-05-05,6
de,2020-05-05,5
fl,2020-05-05,72
ga,2020-05-05,53
hi,2020-05-05,0
ia,2020-05-05,19
id,2020-05-05,1
il,2020-05-05,175
in,2020-05-05,62
ks,2020-05-05,5
ky,2020-05-05,14
la,2020-05-05,51
ma,2020-05-05,122
md,2020-05-05,73
me,2020-05-05,4
mi,2020-05-05,43
mn,2020-05-05,28
mo,2020-05-05,29
ms,2020-05-05,32
mt,2020-05-05,0
nc,2020-05-05,30
nd,2020-05-05,0
ne,2020-05-05,0
nh,2020-05-05,6
nj,2020-05-05,344
nm,2020-05-05,6
nv,2020-05-05,5
ny,2020-05-05,282
oh,2020-05-05,78
ok,2020-05-05,9
or,2020-05-05,4
pa,2020-05-05,341
pr,2020-05-05,2
ri,2020-05-05,0
sc,2020-05-05,13
sd,2020-05-05,3
tn,2020-05-05,7
tx,2020-05-05,22
ut,2020-05-05,6
va,2020-05-05,29
vt,2020-05-05,0
wa,2020-05-05,21
wi,2020-05-05,9
wv,2020-05-05,0
wy,2020-05-05,0
ak,2020-05-06,1
al,2020-05-06,28
ar,2020-05-06,4
az,2020-05-06,31
ca,2020-05-06,83
co,2020-05-06,16
ct,2020-05-06,85
dc,2020-05-06,13
de,2020-05-06,6
fl,2020-05-06,68
ga,2020-05-06,28
hi,2020-05-06,0
ia,2020-05-06,12
id,2020-05-06,1
il,2020-05-06,140
in,2020-05-06,51
ks,2020-05-06,3
ky,2020-05-06,8
la,2020-05-06,52
ma,2020-05-06,208
md,2020-05-06,47
me,2020-05-06,1
mi,2020-05-06,74
mn,2020-05-06,30
mo,2020-05-06,15
ms,2020-05-06,32
mt,2020-05-06,0
nc,2020-05-06,20
nd,2020-05-06,6
ne,2020-05-06,0
nh,2020-05-06,0
nj,2020-05-06,324
nm,2020-05-06,7
nv,2020-05-06,19
ny,2020-05-06,570
oh,2020-05-06,90
ok,2020-05-06,6
or,2020-05-06,2
pa,2020-05-06,166
pr,2020-05-06,0
ri,2020-05-06,0
sc,2020-05-06,9
sd,2020-05-06,5
tn,2020-05-06,13
tx,2020-05-06,30
ut,2020-05-06,2
va,2020-05-06,24
vt,2020-05-06,0
wa,2020-05-06,8
wi,2020-05-06,4
wv,2020-05-06,2
wy,2020-05-06,0
ak,2020-05-07,0
al,2020-05-07,26
ar,2020-05-07,0
az,2020-05-07,24
ca,2020-05-07,71
co,2020-05-07,25
ct,2020-05-07,79
dc,2020-05-07,8
de,2020-05-07,9
fl,2020-05-07,61
ga,2020-05-07,28
hi,2020-05-07,0
ia,2020-05-07,12
id,2020-05-07,1
il,2020-05-07,137
in,2020-05-07,37
ks,2020-05-07,1
ky,2020-05-07,11
la,2020-05-07,41
ma,2020-05-07,132
md,2020-05-07,66
me,2020-05-07,0
mi,2020-05-07,88
mn,2020-05-07,23
