geo_value,time_value,raw_search
mt,2020-06-21,0.0
nc,2020-06-21,17.98030277
nd,2020-06-21,0.0
ne,2020-06-21,61.51910434
nh,2020-06-21,78.68327124
nj,2020-06-21,15.76013064
nm,2020-06-21,0.0
nv,2020-06-21,35.43299363
ny,2020-06-21,5.03770771
oh,2020-06-21,4.60176251
ok,2020-06-21,36.27947766
or,2020-06-21,12.96304114
pa,2020-06-21,0.0
ri,2020-06-21,0.0
sc,2020-06-21,59.07245658
sd,2020-06-21,0.0
tn,2020-06-21,8.57562053
tx,2020-06-21,22.37732459
ut,2020-06-21,0.0
va,2020-06-21,11.7772329
vt,2020-06-21,0.0
wa,2020-06-21,22.52479764
wi,2020-06-21,30.47988645
wv,2020-06-21,0.0
wy,2020-06-21,0.0
ak,2020-06-22,0.0
al,2020-06-22,23.03559975
ar,2020-06-22,62.36183413
az,2020-06-22,39.37587286
ca,2020-06-22,10.53213828
co,2020-06-22,31.10701092
ct,2020-06-22,0.0
dc,2020-06-22,0.0
de,2020-06-22,0.0
fl,2020-06-22,14.56582211
ga,2020-06-22,26.31934683
hi,2020-06-22,0.0
ia,2020-06-22,0.0
id,2020-06-22,32.73477343
il,2020-06-22,12.08714661
in,2020-06-22,30.92262381
ks,2020-06-22,40.5925669
ky,2020-06-22,25.43404671
la,2020-06-22,56.11720615
ma,2020-06-22,11.82045555
md,2020-06-22,13.94859059
me,2020-06-22,0.0
mi,2020-06-22,4.74121743
mn,2020-06-22,8.42524982
mo,2020-06-22,25.27589616
ms,2020-06-22,44.52157532
mt,2020-06-22,0.0
nc,2020-06-22,15.44694649
nd,2020-06-22,0.0
ne,2020-06-22,105.69028737
nh,2020-06-22,0.0
nj,2020-06-22,4.45194913
nm,2020-06-22,0.0
nv,2020-06-22,32.21930594
ny,2020-06-22,4.19584117
oh,2020-06-22,7.92839032
ok,2020-06-22,46.6102896
or,2020-06-22,11.2949843
pa,2020-06-22,7.38568597
ri,2020-06-22,0.0
sc,2020-06-22,26.25088293
sd,2020-06-22,0.0
tn,2020-06-22,7.41461214
tx,2020-06-22,31.38169617
ut,2020-06-22,30.74940187
va,2020-06-22,4.9390531
vt,2020-06-22,0.0
wa,2020-06-22,31.02979129
wi,2020-06-22,33.93705765
wv,2020-06-22,0.0
wy,2020-06-22,0.0
ak,2020-06-23,0.0
al,2020-06-23,0.0
ar,2020-06-23,20.96838245
az,2020-06-23,20.61357177
ca,2020-06-23,9.65226803
co,2020-06-23,0.0
ct,2020-06-23,0.0
dc,2020-06-23,145.40519581
de,2020-06-23,0.0
fl,2020-06-23,21.19645025
ga,2020-06-23,15.15854186
hi,2020-06-23,0.0
ia,2020-06-23,0.0
id,2020-06-23,0.0
il,2020-06-23,10.34063035
in,2020-06-23,16.91203916
ks,2020-06-23,72.0716597
ky,2020-06-23,0.0
la,2020-06-23,38.10415373
ma,2020-06-23,5.95838354
md,2020-06-23,13.76851085
me,2020-06-23,0.0
mi,2020-06-23,13.98222152
mn,2020-06-23,0.0
mo,2020-06-23,8.59629025
ms,2020-06-23,46.24377254
mt,2020-06-23,225.58087074
nc,2020-06-23,0.0
nd,2020-06-23,0.0
ne,2020-06-23,53.24242841
nh,2020-06-23,0.0
nj,2020-06-23,13.45787499
nm,2020-06-23,0.0
nv,2020-06-23,31.30529742
ny,2020-06-23,4.1646538
oh,2020-06-23,11.98005538
ok,2020-06-23,31.39078514
or,2020-06-23,0.0
pa,2020-06-23,3.63697046
ri,2020-06-23,0.0
sc,2020-06-23,0.0
sd,2020-06-23,0.0
tn,2020-06-23,25.9124212
tx,2020-06-23,24.59368202
ut,2020-06-23,15.19319572
va,2020-06-23,4.94369923
vt,2020-06-23,0.0
wa,2020-06-23,24.27866343
wi,2020-06-23,0.0
wv,2020-06-23,0.0
wy,2020-06-23,0.0
ak,2020-06-24,0.0
al,2020-06-24,34.73341126
ar,2020-06-24,0.0
az,2020-06-24,28.01867602
ca,2020-06-24,9.29551344
co,2020-06-24,0.0
ct,2020-06-24,0.0
dc,2020-06-24,0.0
de,2020-06-24,0.0
fl,2020-06-24,17.12679336
ga,2020-06-24,31.17389301
hi,2020-06-24,0.0
ia,2020-06-24,0.0
id,2020-06-24,33.22053653
il,2020-06-24,13.36663886
in,2020-06-24,0.0
ks,2020-06-24,41.65241657
ky,2020-06-24,25.89464352
la,2020-06-24,37.84285532
ma,2020-06-24,11.62847176
md,2020-06-24,28.11779028
me,2020-06-24,0.0
mi,2020-06-24,18.63038517
mn,2020-06-24,0.0
mo,2020-06-24,0.0
ms,2020-06-24,45.61508377
mt,2020-06-24,0.0
nc,2020-06-24,8.93456065
nd,2020-06-24,0.0
ne,2020-06-24,0.0
nh,2020-06-24,34.11392443
nj,2020-06-24,20.43125232
nm,2020-06-24,25.51985628
nv,2020-06-24,48.23905418
ny,2020-06-24,8.70777554
oh,2020-06-24,10.45372603
ok,2020-06-24,32.32804024
or,2020-06-24,22.37613194
pa,2020-06-24,7.38530195
ri,2020-06-24,0.0
sc,2020-06-24,26.08798986
sd,2020-06-24,0.0
tn,2020-06-24,15.1594919
tx,2020-06-24,15.97610735
ut,2020-06-24,15.27755162
va,2020-06-24,10.06956473
vt,2020-06-24,0.0
wa,2020-06-24,21.01873121
wi,2020-06-24,30.59731286
wv,2020-06-24,80.37268903
wy,2020-06-24,0.0
ak,2020-06-25,0.0
al,2020-06-25,35.13327698
ar,2020-06-25,62.91875549
az,2020-06-25,62.71658479
ca,2020-06-25,9.71310876
co,2020-06-25,7.64452602
ct,2020-06-25,23.81829546
dc,2020-06-25,101.17361392
de,2020-06-25,0.0
fl,2020-06-25,16.56709903
ga,2020-06-25,28.09866999
hi,2020-06-25,0.0
ia,2020-06-25,0.0
id,2020-06-25,0.0
il,2020-06-25,10.4765783
in,2020-06-25,0.0
ks,2020-06-25,20.98377965
ky,2020-06-25,0.0
la,2020-06-25,37.89399533
ma,2020-06-25,24.37035396
md,2020-06-25,14.02544123
me,2020-06-25,0.0
mi,2020-06-25,4.91401461
mn,2020-06-25,52.32724291
mo,2020-06-25,0.0
ms,2020-06-25,46.58385522
mt,2020-06-25,0.0
nc,2020-06-25,13.29454829
nd,2020-06-25,0.0
ne,2020-06-25,0.0
nh,2020-06-25,0.0
nj,2020-06-25,20.70459054
nm,2020-06-25,25.91062451
nv,2020-06-25,63.43230145
ny,2020-06-25,7.02464936
oh,2020-06-25,4.25817944
ok,2020-06-25,0.0
or,2020-06-25,0.0
pa,2020-06-25,7.41255668
ri,2020-06-25,0.0
sc,2020-06-25,31.47215295
sd,2020-06-25,0.0
tn,2020-06-25,30.25415185
tx,2020-06-25,20.07295294
ut,2020-06-25,0.0
va,2020-06-25,10.07345601
vt,2020-06-25,0.0
wa,2020-06-25,18.37625753
wi,2020-06-25,18.00573714
wv,2020-06-25,0.0
wy,2020-06-25,214.04109589
ak,2020-06-26,0.0
al,2020-06-26,24.10033512
ar,2020-06-26,0.0
az,2020-06-26,38.12948821
ca,2020-06-26,14.02907199
co,2020-06-26,15.77633942
ct,2020-06-26,0.0
dc,2020-06-26,106.20220901
de,2020-06-26,52.36634525
fl,2020-06-26,17.63187591
ga,2020-06-26,22.14962638
hi,2020-06-26,125.90229982
ia,2020-06-26,54.72761795
id,2020-06-26,0.0
il,2020-06-26,15.76941176
in,2020-06-26,17.34648422
ks,2020-06-26,42.60879336
ky,2020-06-26,33.43787412
la,2020-06-26,12.98119444
ma,2020-06-26,18.84857111
md,2020-06-26,0.0
me,2020-06-26,0.0
mi,2020-06-26,4.99745753
mn,2020-06-26,8.72554547
mo,2020-06-26,8.75025473
ms,2020-06-26,47.49667804
mt,2020-06-26,58.38393274
nc,2020-06-26,21.36272191
nd,2020-06-26,0.0
ne,2020-06-26,0.0
nh,2020-06-26,0.0
nj,2020-06-26,23.67568831
nm,2020-06-26,0.0
nv,2020-06-26,32.74547402
ny,2020-06-26,8.5748564
oh,2020-06-26,12.91047162
ok,2020-06-26,49.80922388
or,2020-06-26,34.80955643
pa,2020-06-26,7.65754907
ri,2020-06-26,83.06359197
sc,2020-06-26,21.89579116
sd,2020-06-26,0.0
tn,2020-06-26,23.16666193
tx,2020-06-26,21.43830122
ut,2020-06-26,32.26737146
va,2020-06-26,10.60339229
vt,2020-06-26,0.0
wa,2020-06-26,31.47501489
wi,2020-06-26,17.5710339
wv,2020-06-26,0.0
wy,2020-06-26,0.0
ak,2020-06-27,0.0
al,2020-06-27,0.0
ar,2020-06-27,0.0
az,2020-06-27,0.0
ca,2020-06-27,21.96832416
co,2020-06-27,0.0
ct,2020-06-27,13.20283434
dc,2020-06-27,0.0
de,2020-06-27,0.0
fl,2020-06-27,22.04302134
ga,2020-06-27,9.01683468
hi,2020-06-27,0.0
ia,2020-06-27,0.0
id,2020-06-27,0.0
il,2020-06-27,0.0
in,2020-06-27,37.7345962
ks,2020-06-27,0.0
ky,2020-06-27,0.0
la,2020-06-27,15.08951805
ma,2020-06-27,13.75542663
md,2020-06-27,16.26769679
me,2020-06-27,0.0
mi,2020-06-27,0.0
mn,2020-06-27,21.13830513
mo,2020-06-27,9.68844141
ms,2020-06-27,52.78411384
mt,2020-06-27,0.0
nc,2020-06-27,25.45310085
nd,2020-06-27,0.0
ne,2020-06-27,0.0
nh,2020-06-27,0.0
nj,2020-06-27,10.21759246
nm,2020-06-27,0.0
nv,2020-06-27,0.0
ny,2020-06-27,4.82095488
oh,2020-06-27,13.91238521
ok,2020-06-27,0.0
or,2020-06-27,12.75532465
pa,2020-06-27,0.0
ri,2020-06-27,0.0
sc,2020-06-27,23.85153145
sd,2020-06-27,0.0
tn,2020-06-27,0.0
tx,2020-06-27,34.16423841
ut,2020-06-27,0.0
va,2020-06-27,18.07654561
vt,2020-06-27,0.0
wa,2020-06-27,0.0
wi,2020-06-27,0.0
wv,2020-06-27,0.0
wy,2020-06-27,128.66700978
ak,2020-06-28,0.0
al,2020-06-28,39.15139406
ar,2020-06-28,71.71160218
az,2020-06-28,26.57067638
ca,2020-06-28,11.92081293
co,2020-06-28,0.0
ct,2020-06-28,25.6662735
dc,2020-06-28,0.0
de,2020-06-28,0.0
fl,2020-06-28,22.74178693
ga,2020-06-28,48.92550409
hi,2020-06-28,0.0
ia,2020-06-28,0.0
id,2020-06-28,0.0
il,2020-06-28,7.87362266
in,2020-06-28,0.0
ks,2020-06-28,0.0
ky,2020-06-28,27.50775394
la,2020-06-28,29.15540973
ma,2020-06-28,19.60955979
md,2020-06-28,15.62345725
me,2020-06-28,0.0
mi,2020-06-28,5.56910077
mn,2020-06-28,29.35906021
mo,2020-06-28,0.0
ms,2020-06-28,0.0
mt,2020-06-28,0.0
nc,2020-06-28,32.11059517
nd,2020-06-28,0.0
ne,2020-06-28,0.0
nh,2020-06-28,0.0
nj,2020-06-28,15.19071434
nm,2020-06-28,0.0
nv,2020-06-28,0.0
ny,2020-06-28,7.17457339
oh,2020-06-28,4.64342371
ok,2020-06-28,17.7009776
or,2020-06-28,0.0
pa,2020-06-28,8.14436815
ri,2020-06-28,0.0
sc,2020-06-28,11.56733042
sd,2020-06-28,0.0
tn,2020-06-28,32.49784371
tx,2020-06-28,45.38216814
ut,2020-06-28,0.0
va,2020-06-28,11.5433553
vt,2020-06-28,0.0
wa,2020-06-28,0.0
wi,2020-06-28,9.91206989
wv,2020-06-28,0.0
wy,2020-06-28,0.0
ak,2020-06-29,0.0
al,2020-06-29,23.58560215
ar,2020-06-29,0.0
az,2020-06-29,21.02399554
ca,2020-06-29,10.52929403
co,2020-06-29,0.0
ct,2020-06-29,0.0
dc,2020-06-29,0.0
de,2020-06-29,0.0
fl,2020-06-29,19.99715896
ga,2020-06-29,22.47740684
hi,2020-06-29,0.0
ia,2020-06-29,35.8371648
id,2020-06-29,0.0
il,2020-06-29,11.58864562
in,2020-06-29,17.06296861
ks,2020-06-29,62.19840206
ky,2020-06-29,0.0
la,2020-06-29,52.2210711
ma,2020-06-29,13.56286099
md,2020-06-29,21.31663688
me,2020-06-29,0.0
mi,2020-06-29,14.7451934
mn,2020-06-29,16.41023364
mo,2020-06-29,17.22583419
ms,2020-06-29,47.57966821
mt,2020-06-29,51.66356685
nc,2020-06-29,26.30469925
nd,2020-06-29,0.0
ne,2020-06-29,0.0
nh,2020-06-29,0.0
nj,2020-06-29,9.10889771
nm,2020-06-29,0.0
nv,2020-06-29,31.43538297
ny,2020-06-29,10.66060756
oh,2020-06-29,12.87404495
ok,2020-06-29,31.16074944
or,2020-06-29,11.37060543
pa,2020-06-29,16.32949078
ri,2020-06-29,0.0
sc,2020-06-29,47.62132066
sd,2020-06-29,0.0
tn,2020-06-29,38.78603617
tx,2020-06-29,25.96567279
ut,2020-06-29,0.0
va,2020-06-29,20.26254469
vt,2020-06-29,0.0
wa,2020-06-29,18.46704704
wi,2020-06-29,34.08866969
wv,2020-06-29,0.0
wy,2020-06-29,0.0
ak,2020-06-30,0.0
al,2020-06-30,11.92009256
ar,2020-06-30,64.89135664
az,2020-06-30,45.97135763
ca,2020-06-30,17.13805811
co,2020-06-30,0.0
ct,2020-06-30,0.0
dc,2020-06-30,53.18017443
de,2020-06-30,0.0
fl,2020-06-30,26.36741392
ga,2020-06-30,25.23025431
hi,2020-06-30,0.0
ia,2020-06-30,18.17276695
id,2020-06-30,128.31790453
il,2020-06-30,3.51191995
in,2020-06-30,17.4938422
ks,2020-06-30,21.03130472
ky,2020-06-30,13.11947321
la,2020-06-30,26.41765774
ma,2020-06-30,5.92560331
md,2020-06-30,14.31096202
me,2020-06-30,0.0
mi,2020-06-30,15.0318537
mn,2020-06-30,0.0
mo,2020-06-30,25.73642318
ms,2020-06-30,96.25658068
mt,2020-06-30,0.0
nc,2020-06-30,20.89277526
nd,2020-06-30,0.0
ne,2020-06-30,0.0
nh,2020-06-30,0.0
nj,2020-06-30,33.43505799
nm,2020-06-30,0.0
nv,2020-06-30,16.3347701
ny,2020-06-30,11.15686609
oh,2020-06-30,8.52145608
ok,2020-06-30,0.0
or,2020-06-30,0.0
pa,2020-06-30,15.01445226
ri,2020-06-30,0.0
sc,2020-06-30,32.43468955
sd,2020-06-30,0.0
tn,2020-06-30,7.5778841
tx,2020-06-30,32.93408091
ut,2020-06-30,45.57937656
va,2020-06-30,10.21183585
vt,2020-06-30,0.0
wa,2020-06-30,18.27115435
wi,2020-06-30,43.91228801
wv,2020-06-30,40.8496732
wy,2020-06-30,0.0
ak,2020-07-01,0.0
al,2020-07-01,35.82166516
ar,2020-07-01,43.33817445
az,2020-07-01,40.72447238
ca,2020-07-01,10.86931911
co,2020-07-01,0.0
ct,2020-07-01,11.91713278
dc,2020-07-01,0.0
de,2020-07-01,0.0
fl,2020-07-01,22.69711378
ga,2020-07-01,30.60454251
hi,2020-07-01,0.0
ia,2020-07-01,36.63720886
id,2020-07-01,0.0
il,2020-07-01,14.25710398
in,2020-07-01,0.0
ks,2020-07-01,21.00343648
ky,2020-07-01,26.70342175
la,2020-07-01,53.46707868
ma,2020-07-01,21.29137125
md,2020-07-01,0.0
me,2020-07-01,0.0
mi,2020-07-01,20.05811322
mn,2020-07-01,0.0
mo,2020-07-01,17.26531897
ms,2020-07-01,0.0
mt,2020-07-01,0.0
nc,2020-07-01,9.0924101
nd,2020-07-01,0.0
ne,2020-07-01,0.0
nh,2020-07-01,0.0
nj,2020-07-01,22.76123428
nm,2020-07-01,0.0
nv,2020-07-01,48.98328845
ny,2020-07-01,6.22975851
oh,2020-07-01,4.3563098
ok,2020-07-01,48.40777702
or,2020-07-01,11.40941971
pa,2020-07-01,15.05879499
ri,2020-07-01,0.0
sc,2020-07-01,41.48473493
sd,2020-07-01,0.0
tn,2020-07-01,26.61105179
tx,2020-07-01,29.49367428
ut,2020-07-01,31.15563728
va,2020-07-01,15.35095356
vt,2020-07-01,0.0
wa,2020-07-01,18.33266302
wi,2020-07-01,17.93169217
wv,2020-07-01,0.0
wy,2020-07-01,0.0
ak,2020-07-02,0.0
al,2020-07-02,58.3257998
ar,2020-07-02,42.75994565
az,2020-07-02,35.68054016
ca,2020-07-02,13.54188551
co,2020-07-02,0.0
ct,2020-07-02,0.0
dc,2020-07-02,0.0
de,2020-07-02,50.74081591
fl,2020-07-02,18.04946381
ga,2020-07-02,18.61733305
hi,2020-07-02,0.0
ia,2020-07-02,0.0
id,2020-07-02,0.0
il,2020-07-02,10.92125963
in,2020-07-02,17.9466792
ks,2020-07-02,64.47662795
ky,2020-07-02,54.83644526
la,2020-07-02,40.00602155
ma,2020-07-02,12.8283304
md,2020-07-02,21.72939623
me,2020-07-02,0.0
mi,2020-07-02,10.28282988
mn,2020-07-02,26.86551685
mo,2020-07-02,0.0
ms,2020-07-02,0.0
mt,2020-07-02,0.0
nc,2020-07-02,0.0
nd,2020-07-02,0.0
ne,2020-07-02,55.54325563
nh,2020-07-02,107.26544622
nj,2020-07-02,23.68215924
nm,2020-07-02,0.0
nv,2020-07-02,32.96772985
ny,2020-07-02,3.74639206
oh,2020-07-02,17.37752651
ok,2020-07-02,16.33703867
or,2020-07-02,40.76274814
pa,2020-07-02,7.71138038
ri,2020-07-02,0.0
sc,2020-07-02,43.66204593
sd,2020-07-02,0.0
tn,2020-07-02,27.23334443
tx,2020-07-02,27.09973759
ut,2020-07-02,31.50575555
va,2020-07-02,10.52040177
vt,2020-07-02,0.0
wa,2020-07-02,12.44375515
wi,2020-07-02,27.44982411
wv,2020-07-02,0.0
wy,2020-07-02,0.0
ak,2020-07-03,0.0
al,2020-07-03,38.3013828
ar,2020-07-03,0.0
az,2020-07-03,26.13660806
ca,2020-07-03,21.46057265
co,2020-07-03,17.44128994
ct,2020-07-03,0.0
dc,2020-07-03,0.0
de,2020-07-03,0.0
fl,2020-07-03,26.12338298
ga,2020-07-03,10.91851209
hi,2020-07-03,0.0
ia,2020-07-03,0.0
id,2020-07-03,71.82719611
il,2020-07-03,11.89861266
in,2020-07-03,28.35392495
ks,2020-07-03,0.0
ky,2020-07-03,28.72883794
la,2020-07-03,138.01855241
ma,2020-07-03,6.8296133
md,2020-07-03,0.0
me,2020-07-03,0.0
mi,2020-07-03,16.43650064
mn,2020-07-03,20.10575368
mo,2020-07-03,9.39907018
ms,2020-07-03,24.80489444
mt,2020-07-03,193.19938176
nc,2020-07-03,0.0
nd,2020-07-03,0.0
ne,2020-07-03,30.88324837
nh,2020-07-03,0.0
nj,2020-07-03,9.68039618
nm,2020-07-03,0.0
nv,2020-07-03,49.87360716
ny,2020-07-03,2.13068607
oh,2020-07-03,7.06426533
ok,2020-07-03,51.72782585
or,2020-07-03,25.37744927
pa,2020-07-03,13.64009665
ri,2020-07-03,0.0
sc,2020-07-03,0.0
sd,2020-07-03,0.0
tn,2020-07-03,28.95362853
tx,2020-07-03,22.95478441
ut,2020-07-03,0.0
va,2020-07-03,11.39792051
vt,2020-07-03,175.13134851
wa,2020-07-03,6.62022354
wi,2020-07-03,9.57598417
wv,2020-07-03,0.0
wy,2020-07-03,0.0
ak,2020-07-04,0.0
al,2020-07-04,28.68098826
ar,2020-07-04,51.30606214
az,2020-07-04,32.24869343
ca,2020-07-04,16.48538122
co,2020-07-04,28.30203068
ct,2020-07-04,0.0
dc,2020-07-04,0.0
de,2020-07-04,0.0
fl,2020-07-04,21.24167378
ga,2020-07-04,42.35749257
hi,2020-07-04,0.0
ia,2020-07-04,47.0330766
id,2020-07-04,0.0
il,2020-07-04,20.01225271
in,2020-07-04,0.0
ks,2020-07-04,27.07521399
ky,2020-07-04,0.0
la,2020-07-04,32.29174978
ma,2020-07-04,0.0
md,2020-07-04,8.55635447
me,2020-07-04,0.0
mi,2020-07-04,0.0
mn,2020-07-04,41.27024075
mo,2020-07-04,37.87289842
ms,2020-07-04,27.81100414
mt,2020-07-04,0.0
nc,2020-07-04,0.0
nd,2020-07-04,0.0
ne,2020-07-04,0.0
nh,2020-07-04,0.0
nj,2020-07-04,5.60541255
nm,2020-07-04,30.53818111
nv,2020-07-04,0.0
ny,2020-07-04,11.32741304
oh,2020-07-04,20.97780549
ok,2020-07-04,0.0
or,2020-07-04,0.0
pa,2020-07-04,11.44012607
ri,2020-07-04,0.0
sc,2020-07-04,38.35034561
sd,2020-07-04,0.0
tn,2020-07-04,32.13413187
tx,2020-07-04,21.55920716
ut,2020-07-04,0.0
va,2020-07-04,31.63372444
vt,2020-07-04,0.0
wa,2020-07-04,29.73355686
wi,2020-07-04,11.08594547
wv,2020-07-04,147.34774067
wy,2020-07-04,0.0
ak,2020-07-05,0.0
al,2020-07-05,28.66462864
ar,2020-07-05,0.0
az,2020-07-05,61.2254733
ca,2020-07-05,15.73777546
co,2020-07-05,0.0
ct,2020-07-05,0.0
dc,2020-07-05,0.0
de,2020-07-05,0.0
fl,2020-07-05,14.845508
ga,2020-07-05,14.52950699
hi,2020-07-05,0.0
ia,2020-07-05,79.46733393
id,2020-07-05,42.9774798
il,2020-07-05,22.39899145
in,2020-07-05,21.16184197
ks,2020-07-05,0.0
ky,2020-07-05,32.32533099
la,2020-07-05,70.80476744
ma,2020-07-05,0.0
md,2020-07-05,25.3526835
me,2020-07-05,0.0
mi,2020-07-05,6.03570377
mn,2020-07-05,10.86083378
mo,2020-07-05,27.17154123
ms,2020-07-05,84.71482063
mt,2020-07-05,0.0
nc,2020-07-05,17.67421179
nd,2020-07-05,0.0
ne,2020-07-05,0.0
nh,2020-07-05,0.0
nj,2020-07-05,11.06719581
nm,2020-07-05,31.4268314
nv,2020-07-05,66.44890947
ny,2020-07-05,4.89028569
oh,2020-07-05,20.61904999
ok,2020-07-05,40.44875371
or,2020-07-05,0.0
pa,2020-07-05,13.48552288
ri,2020-07-05,0.0
sc,2020-07-05,50.58990473
sd,2020-07-05,0.0
tn,2020-07-05,18.22726681
tx,2020-07-05,32.72362458
ut,2020-07-05,0.0
va,2020-07-05,18.80726365
vt,2020-07-05,0.0
wa,2020-07-05,7.94744337
wi,2020-07-05,31.60320133
wv,2020-07-05,0.0
wy,2020-07-05,131.02725367
ak,2020-07-06,0.0
al,2020-07-06,58.89341749
ar,2020-07-06,0.0
az,2020-07-06,72.73220379
ca,2020-07-06,12.41516275
co,2020-07-06,7.83384974
ct,2020-07-06,0.0
dc,2020-07-06,185.86507067
de,2020-07-06,0.0
fl,2020-07-06,24.80546423
ga,2020-07-06,24.98095749
hi,2020-07-06,85.98452279
ia,2020-07-06,0.0
id,2020-07-06,0.0
il,2020-07-06,8.81228402
in,2020-07-06,8.58412188
ks,2020-07-06,0.0
ky,2020-07-06,12.99193448
la,2020-07-06,44.92881268
ma,2020-07-06,12.44558866
md,2020-07-06,24.80356313
me,2020-07-06,38.69888197
mi,2020-07-06,14.6986143
mn,2020-07-06,41.8401716
mo,2020-07-06,42.67147961
ms,2020-07-06,23.64158958
mt,2020-07-06,0.0
nc,2020-07-06,18.48812074
nd,2020-07-06,0.0
ne,2020-07-06,0.0
nh,2020-07-06,34.17917466
nj,2020-07-06,13.15440278
nm,2020-07-06,0.0
nv,2020-07-06,32.47291627
ny,2020-07-06,15.84119961
oh,2020-07-06,17.89564556
ok,2020-07-06,48.31605825
or,2020-07-06,11.5781885
pa,2020-07-06,11.11630441
ri,2020-07-06,0.0
sc,2020-07-06,31.21586161
sd,2020-07-06,0.0
tn,2020-07-06,7.52256942
tx,2020-07-06,28.32762446
ut,2020-07-06,68.73152943
va,2020-07-06,20.41661685
vt,2020-07-06,0.0
wa,2020-07-06,18.6664304
wi,2020-07-06,21.839718
wv,2020-07-06,0.0
wy,2020-07-06,106.56436488
ak,2020-07-07,183.15018315
al,2020-07-07,41.12793718
ar,2020-07-07,42.81059506
az,2020-07-07,21.66673144
ca,2020-07-07,17.93317095
co,2020-07-07,27.15150951
ct,2020-07-07,0.0
dc,2020-07-07,0.0
de,2020-07-07,99.60159363
fl,2020-07-07,20.79433916
ga,2020-07-07,17.50181744
hi,2020-07-07,0.0
ia,2020-07-07,36.58329894
id,2020-07-07,0.0
il,2020-07-07,14.06978243
in,2020-07-07,0.0
ks,2020-07-07,0.0
ky,2020-07-07,39.49411928
la,2020-07-07,51.62303049
ma,2020-07-07,6.21227004
md,2020-07-07,21.12817175
me,2020-07-07,0.0
mi,2020-07-07,19.66182714
mn,2020-07-07,25.65536397
mo,2020-07-07,17.45427833
ms,2020-07-07,0.0
mt,2020-07-07,0.0
nc,2020-07-07,17.08995326
nd,2020-07-07,0.0
ne,2020-07-07,0.0
nh,2020-07-07,0.0
nj,2020-07-07,18.10576989
nm,2020-07-07,78.37861622
nv,2020-07-07,0.0
ny,2020-07-07,7.09277736
oh,2020-07-07,22.17623871
ok,2020-07-07,32.20354681
or,2020-07-07,11.25947291
pa,2020-07-07,27.80583416
ri,2020-07-07,41.50755437
sc,2020-07-07,35.21844918
sd,2020-07-07,0.0
tn,2020-07-07,22.94985966
tx,2020-07-07,22.73821078
ut,2020-07-07,46.79143262
va,2020-07-07,10.32941918
vt,2020-07-07,0.0
wa,2020-07-07,6.14078094
wi,2020-07-07,26.04768176
wv,2020-07-07,0.0
wy,2020-07-07,0.0
ak,2020-07-08,0.0
al,2020-07-08,60.27940527
ar,2020-07-08,0.0
az,2020-07-08,28.87736996
ca,2020-07-08,13.91600242
co,2020-07-08,15.88614604
ct,2020-07-08,11.74065443
dc,2020-07-08,0.0
de,2020-07-08,0.0
fl,2020-07-08,19.90413377
ga,2020-07-08,24.97612719
hi,2020-07-08,0.0
ia,2020-07-08,37.68069523
id,2020-07-08,0.0
il,2020-07-08,19.62785121
in,2020-07-08,8.92310115
ks,2020-07-08,39.64504632
ky,2020-07-08,0.0
la,2020-07-08,13.3068605
ma,2020-07-08,0.0
md,2020-07-08,0.0
me,2020-07-08,112.39245147
mi,2020-07-08,4.91743159
mn,2020-07-08,0.0
mo,2020-07-08,26.51547558
ms,2020-07-08,47.79626687
mt,2020-07-08,0.0
nc,2020-07-08,23.34867733
nd,2020-07-08,157.62925599
ne,2020-07-08,55.30520883
nh,2020-07-08,0.0
nj,2020-07-08,11.48581527
nm,2020-07-08,0.0
nv,2020-07-08,0.0
ny,2020-07-08,8.69896369
oh,2020-07-08,27.72283118
ok,2020-07-08,16.67203702
or,2020-07-08,23.07693191
pa,2020-07-08,13.16292663
ri,2020-07-08,0.0
sc,2020-07-08,38.62641475
sd,2020-07-08,147.75413712
tn,2020-07-08,29.72831217
tx,2020-07-08,19.83215441
ut,2020-07-08,46.9551661
va,2020-07-08,23.18902287
vt,2020-07-08,0.0
wa,2020-07-08,27.89855261
wi,2020-07-08,0.0
wv,2020-07-08,0.0
wy,2020-07-08,0.0
ak,2020-07-09,0.0
al,2020-07-09,49.53490883
ar,2020-07-09,0.0
az,2020-07-09,50.8173655
ca,2020-07-09,14.17751186
co,2020-07-09,36.10551039
ct,2020-07-09,37.28053736
dc,2020-07-09,0.0
de,2020-07-09,0.0
fl,2020-07-09,22.86253422
ga,2020-07-09,33.17688571
hi,2020-07-09,126.76937654
ia,2020-07-09,54.09615569
id,2020-07-09,68.80418329
il,2020-07-09,14.13966122
in,2020-07-09,17.88690137
ks,2020-07-09,59.44352958
ky,2020-07-09,0.0
la,2020-07-09,0.0
ma,2020-07-09,24.89547909
md,2020-07-09,21.72727953
me,2020-07-09,0.0
mi,2020-07-09,9.89834502
mn,2020-07-09,25.78162981
mo,2020-07-09,26.27149089
ms,2020-07-09,49.16504795
mt,2020-07-09,0.0
nc,2020-07-09,18.26073545
nd,2020-07-09,82.83631544
ne,2020-07-09,0.0
nh,2020-07-09,0.0
nj,2020-07-09,9.40033282
nm,2020-07-09,0.0
nv,2020-07-09,0.0
ny,2020-07-09,7.43022639
oh,2020-07-09,13.63245987
ok,2020-07-09,0.0
or,2020-07-09,35.30750992
pa,2020-07-09,7.64983667
ri,2020-07-09,0.0
sc,2020-07-09,0.0
